BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION 
TQCB,2023-03-31,ГазКЗ-24Ф,RU000A1059A6,50.0,42580327.22,95.6644,96.7499,96.6999,96.35,1949.2645,96.0774,7.73,95.8891,467.0,96.0774,96.0774,,42671432.43,42671432.43,,2024-04-06,360.0,8.42,,,4.25,21.25,,2023-03-31,1000.0,SUR,,,,,GBP,3
TQOD,2023-03-31,ГазКЗ-24Ф,RU000A1059A6,1.0,1181.86,96.0,96.0,96.0,96.35,25.2868,96.0774,8.52,96.0,1.0,96.0774,96.0774,,42671432.43,42671432.43,,2024-04-06,,8.43,,,4.25,21.25,,2023-03-31,1000.0,USD,,,,,GBP,3
TQCB,2023-03-31,ЛУКОЙЛ 23,RU000A1059M1,27.0,42945159.09,99.99,100.2301,100.0001,100.0001,1523.9962,100.0188,4.65,99.99,557.0,100.0188,100.0188,,42945159.09,42945159.09,,2023-04-24,24.0,4.31,,,4.56,22.82,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ЛУКОЙЛ 26,RU000A1059N9,31.0,19554710.98,96.6999,97.4981,97.25,97.25,1505.4954,96.8217,5.6,97.4981,262.0,96.8217,96.8217,,19554710.98,19554710.98,,2026-11-02,1196.0,5.73,,,4.75,23.75,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ЛУКОЙЛ 27,RU000A1059P4,4.0,2812879.09,89.0,89.0,89.0,89.0,923.4939,89.0,5.88,89.0,41.0,89.0367,89.0585,,3499423.89,3363171.27,,2027-04-26,1392.0,5.88,,,2.8,14.0,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ЛУКОЙЛ 30,RU000A1059Q2,18.0,4994313.62,85.7605,86.9998,86.1,86.1001,1194.8377,86.3848,6.34,85.7605,75.0,86.3848,86.3848,,4994313.62,4994313.62,,2030-05-06,2224.0,6.29,,,3.88,19.38,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ЛУКОЙЛ 31,RU000A1059R0,2.0,584468.32,84.2,84.25,84.25,84.25,1187.129,84.2444,6.06,84.2,9.0,83.7593,83.6661,,15237102.46,13227790.67,,2031-10-26,2628.0,6.06,,,3.6,18.0,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,МЕТАЛИН028,RU000A105A04,12.0,5239245.92,85.9985,86.8,86.0,86.0,1141.6481,86.0329,6.51,86.4998,79.0,86.0329,86.0329,,5239245.92,5239245.92,,2028-10-22,1823.0,6.5,,,3.38,16.88,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,НорНикБ1P2,RU000A105A61,165.0,3506569.2,101.41,101.74,101.5,101.5,45.68,101.55,9.27,101.67,3453.0,101.55,101.55,,3506569.2,3506569.2,,2027-10-05,803.0,9.25,,,9.75,48.62,2025-10-07,2023-03-31,1000.0,SUR,,9.1755,,2025-10-14,RUB,3
TQCB,2023-03-31,СКФ ЗО2028,RU000A105A87,56.0,39800646.96,87.0,89.0,87.0,87.0023,1269.6114,87.6592,7.05,88.999,589.0,87.6592,87.6592,,39800646.96,39800646.96,,2028-04-26,1657.0,6.88,,,3.85,19.25,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ГазКЗ-34Д,RU000A105A95,150.0,104704970.22,109.5001,110.9999,109.9934,109.6467,2807.483,109.9627,7.32,110.083,1235.0,109.9627,109.9627,,114349547.88,114349547.88,,2034-04-28,2665.0,7.32,,,8.63,43.13,,2023-03-31,1000.0,SUR,,,,,USD,3
TQOD,2023-03-31,ГазКЗ-34Д,RU000A105A95,82.0,125114.03,109.2999,110.5999,109.3,109.6467,36.42,109.9627,7.4,110.5,114.0,109.9627,109.9627,,114349547.88,114349547.88,,2034-04-28,,7.32,,,8.63,43.13,,2023-03-31,1000.0,USD,,,,,USD,3
TQIR,2023-03-31,ЛаймЗайм02,RU000A105AJ4,65.0,1414228.0,104.71,104.95,104.95,104.95,10.41,104.91,17.93,104.94,1348.0,104.91,104.91,,1414228.0,1414228.0,,2025-09-27,529.0,17.96,,,20.0,16.44,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС541,RU000A105AK2,8.0,11727820.0,104.9,104.9,104.9,104.9,,104.9,,104.9,11180.0,104.74,104.84,,15127027.9,12748992.6,,2027-11-03,,0.0,,,0.01,0.06,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,АвАгроБ1P3,RU000A105AS5,1.0,1000.0,100.0,100.0,100.0,100.0,18.25,100.0,9.3,100.0,1.0,,99.87,,0.0,39421814.8,,2032-10-04,193.0,9.3,,,9.0,22.44,2023-10-16,2023-03-31,1000.0,SUR,,8.838,,2023-10-23,RUB,3
TQCB,2023-03-31,ЗавдКЭС1Р3,RU000A105AW7,90.0,835153.0,110.94,111.98,111.94,111.94,40.0,111.5,15.34,111.98,749.0,111.5,111.5,,835153.0,835153.0,,2026-10-13,769.0,15.55,,,20.0,49.86,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ПАТРИОТ 01,RU000A105AX5,78.0,675660.0,103.04,103.4,103.33,103.33,32.0,103.31,15.2,103.29,654.0,103.31,103.31,,675660.0,675660.0,,2025-10-14,760.0,15.21,,,16.0,39.89,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ИнфрОблP3,RU000A105B03,3.0,102203.5,100.7,101.2,101.2,101.2,36.89,101.19,9.58,100.7,101.0,,101.0,,0.0,911018.2,,2025-11-15,839.0,9.59,,,9.9,49.09,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБ Б1-313,RU000A105BH6,66.0,536843.7,99.91,100.0,99.99,99.99,1.53,99.97,8.32,100.0,537.0,99.97,99.97,,536843.7,536843.7,,2023-10-24,203.0,8.36,,,8.0,6.79,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС542,RU000A105BK0,15.0,10067237.0,120.1,120.3,120.1,120.1,,120.15,,120.3,8379.0,120.15,120.15,,10067237.0,10067237.0,,2025-11-20,,0.0,,,0.01,0.1,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГазКЗ-23Е,RU000A105BL8,38.0,27660906.82,97.3834,98.4995,97.9979,97.998,960.7719,97.9895,6.46,97.5,337.0,97.9895,97.9895,,27660906.82,27660906.82,,2023-11-17,231.0,6.47,,,3.13,31.25,,2023-03-31,1000.0,SUR,,,,,EUR,3
TQCB,2023-03-31,РЕАТОРГ1Р1,RU000A105BP9,82.0,1390426.0,102.1,102.44,102.37,102.36,28.93,102.24,15.24,102.1,1360.0,102.24,102.24,,1390426.0,1390426.0,,2025-10-21,560.0,15.33,,,16.0,39.89,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СПМК БО-01,RU000A105BW5,77.0,632999.6,105.06,105.45,105.45,105.43,31.56,105.32,15.88,105.07,601.0,105.32,105.32,,632999.6,632999.6,,2025-10-23,662.0,15.96,,,18.0,44.88,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГазКЗ-28Е,RU000A105BY1,18.0,2207055.11,73.0001,73.54,73.54,73.5387,568.7569,73.1903,7.84,73.05,36.0,73.1903,73.1903,,2207055.11,2207055.11,,2028-11-17,1939.0,7.93,,,1.85,18.5,,2023-03-31,1000.0,SUR,,,,,EUR,3
TQCB,2023-03-31,ЧеркизБ1P5,RU000A105C28,68.0,70183559.8,101.2,101.57,101.47,101.47,17.45,101.31,9.63,101.57,69279.0,101.31,101.31,,70183559.8,70183559.8,,2025-10-23,825.0,9.7,,,9.95,24.81,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС543,RU000A105C36,21.0,18504765.0,103.5,103.5,103.5,103.5,,103.5,,103.5,17879.0,103.5,103.5,,18504765.0,18504765.0,,2027-12-03,,0.0,,,0.01,0.06,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РУСАЛ 1Р1,RU000A105C44,1.0,559234.44,99.9999,99.9999,99.9999,98.9,178.0604,98.9409,3.78,99.9999,50.0,98.9409,98.9409,,9671894.95,9671894.95,,2025-04-24,722.0,4.34,,,3.75,18.7,,2023-03-31,1000.0,SUR,,,,,CNY,3
TQOY,2023-03-31,РУСАЛ 1Р1,RU000A105C44,36.0,814743.4,98.7,98.9,98.9,98.9,15.92,98.9409,4.36,98.9,824.0,98.9409,98.9409,,9671894.95,9671894.95,,2025-04-24,,4.34,,,3.75,18.7,,2023-03-31,1000.0,CNY,,,,,CNY,3
TQCB,2023-03-31,ГазКЗ-24Е,RU000A105C51,55.0,102152591.65,91.6656,92.0,92.0,92.0,665.923,91.9733,7.6,91.9924,1326.0,91.9733,91.9733,,102925990.02,102925990.02,,2024-11-22,594.0,7.62,,,2.25,22.5,,2023-03-31,1000.0,SUR,,,,,EUR,3
TQOD,2023-03-31,ГазКЗ-24Е,RU000A105C51,8.0,10032.89,92.0,92.4696,92.2,92.0,8.6387,91.9733,7.47,92.3999,10.0,91.9733,91.9733,,102925990.02,102925990.02,,2024-11-22,,7.63,,,2.25,22.5,,2023-03-31,1000.0,USD,,,,,EUR,3
TQCB,2023-03-31,СибСтекП03,RU000A105C93,195.0,1119527.0,102.48,103.46,103.07,103.07,1.86,103.28,13.75,102.59,1084.0,103.28,103.28,,1119527.0,1119527.0,,2025-10-12,278.0,13.44,,,17.0,13.97,2024-01-21,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,НафттрнБО4,RU000A105CF8,151.0,1380996.4,108.0,113.87,108.87,108.87,0.52,109.43,7.96,113.87,1262.0,109.43,109.43,,1380996.4,1380996.4,,2025-10-15,280.0,7.24,,,19.0,15.62,2024-01-24,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СОБИЛИЗ1Р1,RU000A105CL6,150.0,856327.04,102.56,103.0,102.93,102.93,0.0,102.82,14.37,102.93,886.0,102.82,102.82,,856327.04,856327.04,,2025-10-16,431.0,14.47,,,16.0,12.76,,2023-03-31,940.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Новотр 1Р3,RU000A105CM4,227.0,9012663.9,100.2,100.3,100.3,100.3,18.91,100.29,12.11,100.24,8987.0,100.29,100.29,,9012663.9,9012663.9,,2027-10-26,1092.0,12.11,,,11.7,29.17,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Селигдар1Р,RU000A105CS1,266.0,5474698.1,100.1,100.99,100.39,100.39,44.09,100.43,10.9,100.29,5451.0,100.43,100.43,,5474698.1,5474698.1,,2025-10-29,813.0,10.88,,,10.8,53.85,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,НовТехнБ1,RU000A105DL4,43.0,545408.5,100.82,101.66,101.2,101.2,52.89,101.19,13.34,101.66,539.0,101.19,101.19,,545408.5,545408.5,,2027-11-02,792.0,13.35,,,13.5,67.32,2025-11-04,2023-03-31,1000.0,SUR,,,,,RUB,3
TQIR,2023-03-31,АПРИФП 2Р1,RU000A105DS9,258.0,1306410.1,105.8,106.24,106.1,106.1,34.19,105.95,13.84,105.9,1233.0,105.95,105.95,,1306410.1,1306410.1,,2026-11-03,206.0,14.12,,,24.0,59.84,2023-11-07,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СКФ ЗО2023,RU000A105EN8,5.0,1156109.49,99.3,100.1,100.1,100.1,1197.1502,99.984,4.89,99.3001,15.0,99.9972,99.9972,,3542515.27,3542515.27,,2023-06-16,77.0,5.49,,,5.38,26.88,,2023-03-31,1000.0,SUR,,-22.5912,,2023-04-24,USD,3
TQIR,2023-03-31,ГрупПро1P2,RU000A105EP3,125.0,469569.2,102.45,102.96,102.81,102.81,9.21,102.75,13.86,102.96,457.0,,102.74,,0.0,500361.6,,2025-10-25,782.0,13.89,,,16.0,13.15,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Сегежа3P1R,RU000A105EW9,4.0,45015.8,99.7647,102.8479,99.9999,98.9865,63.5291,98.9645,4.22,102.8479,4.0,98.9645,98.9645,,10592917.22,10592917.22,,2037-10-22,901.0,4.66,,,4.15,10.35,2025-11-06,2023-03-31,1000.0,SUR,,4.2016,,2025-11-06,CNY,3
TQOY,2023-03-31,Сегежа3P1R,RU000A105EW9,134.0,943065.21,98.6,99.1998,98.98,98.9865,5.68,98.9645,4.65,99.1998,953.0,98.9645,98.9645,,10592917.22,10592917.22,,2037-10-22,,4.66,,,4.15,10.35,2025-11-06,2023-03-31,1000.0,CNY,,4.6475,,2025-11-06,CNY,3
TQCB,2023-03-31,О'КЕЙ Ф1Р1,RU000A105FM7,217.0,15543373.3,98.85,99.2,98.9,98.9,14.49,98.9,12.47,99.09,15716.0,98.9,98.9,,15543373.3,15543373.3,,2032-11-01,957.0,12.47,,,11.5,28.67,2026-05-11,2023-03-31,1000.0,SUR,,12.3987,,2026-05-14,RUB,3
TQCB,2023-03-31,iСелкт1Р2R,RU000A105FS4,132.0,2640597.4,102.65,103.17,102.81,102.81,42.85,102.87,10.5,103.17,2567.0,102.87,102.87,,2640597.4,2640597.4,,2025-11-11,821.0,10.47,,,11.5,57.34,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ИнтЛиз1Р04,RU000A105FU0,15.0,130948.1,100.82,101.9,101.9,101.55,15.23,101.51,11.75,101.28,129.0,,100.76,,0.0,500759.7,,2025-11-11,647.0,11.99,,,12.35,30.79,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РКСЭталон1,RU000A105G99,127.0,4133941.1,102.13,103.07,102.62,102.62,8.74,102.68,10.55,102.59,4026.0,102.68,102.68,,4133941.1,4133941.1,,2030-04-02,1021.0,10.52,,,11.0,9.34,2026-08-02,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГазпромКP7,RU000A105GE2,77.0,6302045.5,99.9,100.3,100.01,100.01,33.59,100.02,9.35,100.3,6301.0,100.02,100.02,,6302045.5,6302045.5,,2025-11-13,846.0,9.34,,,9.15,45.62,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,БорецКЗО26,RU000A105GN3,128.0,23074187.53,91.4999,92.4035,92.1,92.1,167.2773,91.8188,8.87,92.4035,326.0,91.8188,91.8188,,23074187.53,23074187.53,,2026-09-17,1154.0,8.98,,,6.0,30.0,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,СберИОС544,RU000A105GQ6,2.0,1020000.0,102.0,102.0,102.0,102.0,,102.0,,102.0,1000.0,100.94,101.24,,6127312.0,4808734.0,,2025-12-12,,0.0,,,0.01,0.1,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ЮГК 1P1,RU000A105GS2,1.0,11184.7,100.0,100.0,100.0,99.422,156.1384,99.633,3.99,100.0,1.0,99.633,99.633,,2652190.34,2652190.34,,2024-11-19,578.0,4.23,,,3.95,19.7,,2023-03-31,1000.0,SUR,,,,,CNY,3
TQOY,2023-03-31,ЮГК 1P1,RU000A105GS2,39.0,236126.64,99.4001,99.8999,99.422,99.422,13.96,99.633,4.37,99.8995,237.0,99.633,99.633,,2652190.34,2652190.34,,2024-11-19,,4.23,,,3.95,19.7,,2023-03-31,1000.0,CNY,,,,,CNY,3
TQCB,2023-03-31,Автодор4Р2,RU000A105GU8,3.0,3001.8,100.06,100.06,100.06,100.06,33.4,100.06,9.62,100.06,3.0,100.45,100.45,,4527255.4,4520223.2,,2027-11-16,551.0,9.62,,,9.45,47.12,2024-11-19,2023-03-31,1000.0,SUR,,9.516,,2024-11-22,RUB,3
TQCB,2023-03-31,ГарИнв2P05,RU000A105GV6,268.0,4542612.1,100.86,102.49,101.0,100.99,15.36,100.99,15.06,102.0,4498.0,100.99,100.99,,4542612.1,4542612.1,,2025-11-18,804.0,15.07,,,14.75,36.77,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГПБ001P22P,RU000A105GW4,19.0,137051.1,99.4,100.27,100.24,100.2,31.66,100.04,9.16,99.4,137.0,,99.81,,0.0,594886.0,,2032-11-24,709.0,9.27,,,9.1,45.13,2025-05-24,2023-03-31,1000.0,SUR,,9.0816,,2025-05-28,RUB,3
TQCB,2023-03-31,ГазКЗ-24Е2,RU000A105GZ7,41.0,8413409.31,96.3501,96.9,96.9,96.8988,446.4616,96.5788,6.99,96.6,104.0,96.5788,96.5788,,8413409.31,8413409.31,,2024-01-24,299.0,7.43,,,2.95,29.49,,2023-03-31,1000.0,SUR,,,,,EUR,3
TQCB,2023-03-31,ИАДОМ 1P25,RU000A105H23,74.0,6215775.0,99.49,100.51,99.9,99.9,0.71,99.87,9.7651,100.5,6741.0,99.87,99.87,,6215775.0,6215775.0,,2032-10-28,2321.0,0.0,,,9.35,7.33,2032-10-28,2023-03-31,923.26,SUR,,,,,RUB,3
TQCB,2023-03-31,ММК ЗО2024,RU000A105H64,20.0,8603081.84,99.1602,99.89,99.3027,99.3027,1002.1219,99.6458,5.03,99.4899,112.0,99.6458,99.6458,,8603081.84,8603081.84,,2024-06-13,428.0,4.72,,,4.38,21.88,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,Эфферон01,RU000A105H98,2.0,31900.0,110.0,110.0,110.0,110.0,17.26,110.0,10.59,110.0,29.0,,111.18,,0.0,539203.3,,2027-11-18,806.0,10.59,,,17.5,43.63,2025-11-20,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РусГидрБП7,RU000A105HC4,28.0,389859.7,99.89,100.13,99.9,99.9,31.07,99.96,9.24,100.13,390.0,,99.98,,0.0,501904.5,,2025-11-21,855.0,9.21,,,9.0,44.88,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВТБ Б1-307,RU000A105HE0,72.0,2448051.0,99.98,100.08,100.05,100.05,7.82,100.0,8.31,100.07,2448.0,100.0,100.0,,2448051.0,2448051.0,,2023-11-24,233.0,8.4,,,8.15,20.32,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РЕСОЛиз2П2,RU000A105HH3,1.0,966.3,96.63,96.63,96.63,96.63,33.02,96.63,,96.63,1.0,,99.9,,0.0,99916992.6,,2032-11-15,,0.0,,,0.0,0.0,,2023-03-31,1000.0,SUR,,,,2024-05-29,RUB,3
TQCB,2023-03-31,АЛЬФАБ2Р18,RU000A105HJ9,81.0,6062678.3,99.66,100.29,100.29,100.29,31.17,100.04,9.25,100.01,6060.0,100.04,100.04,,6062678.3,6062678.3,,2024-11-29,562.0,9.42,,,9.25,46.38,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РНБАНК1Р10,RU000A105HN1,10.0,38750.1,101.76,102.38,101.99,101.99,35.43,101.97,9.96,102.38,38.0,,101.64,,0.0,657618.5,,2025-12-01,848.0,9.97,,,10.6,53.15,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС545,RU000A105HP6,16.0,13285484.0,102.0,102.31,102.3,102.3,,102.29,,102.0,12988.0,102.29,102.29,,13285484.0,13285484.0,,2027-12-29,,0.0,,,0.01,0.06,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ПозТех-1Р2,RU000A105JG1,151.0,2632091.1,101.9,102.29,102.0,102.0,6.65,102.14,10.05,102.29,2577.0,102.14,102.14,,2632091.1,2632091.1,,2025-12-03,861.0,9.98,,,10.55,26.3,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГазКЗ-27Д2,RU000A105JH9,17.0,9065912.53,83.2021,84.4999,84.0085,84.0085,584.3142,84.0052,7.5,83.2021,140.0,84.0052,84.0052,,9065912.53,9065912.53,,2027-06-29,1446.0,7.5,,,3.0,15.0,,2023-03-31,1000.0,SUR,,,,,USD,3
TQIR,2023-03-31,ГлобалФ1P1,RU000A105JN7,248.0,1160009.4,109.23,110.66,109.53,109.78,0.0,110.06,14.55,110.17,1054.0,110.06,110.06,,1160009.4,1160009.4,,2025-11-15,539.0,14.17,,,20.0,16.44,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ИКС5Фин2P2,RU000A105JP2,17.0,4363872.4,100.0,100.1,100.0,100.0,29.26,100.07,9.09,100.0,4361.0,100.07,100.07,,4363872.4,4363872.4,,2027-11-25,716.0,9.05,,,8.9,44.38,2025-05-29,2023-03-31,1000.0,SUR,,8.9951,,2025-06-03,RUB,3
TQCB,2023-03-31,ГазКЗ-31Д,RU000A105JT4,58.0,27841409.93,73.0013,73.8999,73.8999,73.8999,569.6678,73.4089,7.88,73.5999,492.0,73.4089,73.4089,,27841409.93,27841409.93,,2031-07-14,2550.0,7.98,,,3.5,17.5,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ВЭБ1P-34,RU000A105JU2,35.0,691784.8,100.31,100.45,100.4,100.4,29.46,100.4,9.28,100.45,689.0,100.4,100.4,,691784.8,691784.8,,2024-12-03,566.0,9.28,,,9.35,46.62,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС546,RU000A105K77,23.0,10663085.0,104.9,104.9,104.9,104.9,,104.9,,104.9,10165.0,104.9,104.9,,10663085.0,10663085.0,,2027-12-28,,0.0,,,0.01,0.06,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Атомэнпр02,RU000A105K85,30.0,78193.7,100.15,100.38,100.15,100.15,28.2,100.25,9.07,100.27,78.0,,100.23,,0.0,518163.6,,2025-12-02,867.0,9.03,,,8.95,44.63,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГТЛК 2P-02,RU000A105KB0,32.0,269099.2,99.75,100.19,100.11,100.11,7.69,100.04,12.18,100.17,269.0,,100.01,,0.0,515046.4,,2037-11-17,1101.0,12.21,,,11.7,29.17,2026-12-01,2023-03-31,1000.0,SUR,,12.1224,,2026-12-04,RUB,3
TQCB,2023-03-31,Газпнф3P5R,RU000A105KP0,35.0,1378168.0,100.01,100.3,100.25,100.25,5.92,100.23,9.19,100.3,1375.0,100.23,100.23,,1378168.0,1378168.0,,2025-12-02,874.0,9.2,,,9.0,22.44,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Магнит4P01,RU000A105KQ8,105.0,3301295.6,99.8,100.17,100.1,100.1,28.83,99.83,9.3,100.17,3307.0,99.83,99.83,,3301295.6,3301295.6,,2025-12-02,864.0,9.42,,,9.15,45.62,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ВСК 1P-03R,RU000A105KR6,34.0,506336.7,101.69,102.04,101.9,101.9,35.45,101.88,11.0,101.99,497.0,101.88,101.88,,506336.7,506336.7,,2027-11-30,1330.0,11.01,,,11.25,56.1,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ГазКЗ-29Д,RU000A105KU0,77.0,122361785.86,76.8,77.5699,77.3,77.3,397.7653,76.943,7.92,77.3499,2063.0,76.943,76.943,,122361785.86,122361785.86,,2029-01-27,1931.0,8.01,,,2.95,14.75,,2023-03-31,1000.0,SUR,,,,,USD,3
TQCB,2023-03-31,ЕАБР П3-05,RU000A105KW6,2.0,100980.0,99.0,99.0,99.0,99.0,30.3,99.0,10.38,99.0,102.0,,99.71,,0.0,1459788.0,,2025-12-03,859.0,10.38,,,9.7,48.37,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,РСХБ2Р1,RU000A105L01,34.0,232369.6,101.25,101.59,101.59,101.57,5.12,101.47,8.55,101.59,229.0,,101.48,,0.0,503349.4,,2025-11-26,865.0,8.6,,,8.9,7.56,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Систем1P24,RU000A105L27,135.0,7392551.8,98.99,100.4,99.1,99.1,6.3,99.6,10.8,99.0,7422.0,99.6,99.6,,7392551.8,7392551.8,,2032-11-24,864.0,10.56,,,10.0,24.93,2025-12-03,2023-03-31,1000.0,SUR,,10.7098,,2025-12-08,RUB,3
TQCB,2023-03-31,Ростел1P6R,RU000A105LC6,3.0,61122.1,100.2,100.21,100.2,100.2,5.09,100.2,9.05,100.21,61.0,100.84,100.84,,6346648.5,6196793.1,,2025-09-05,806.0,9.05,,,8.85,22.06,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Реиннол1P2,RU000A105LS2,87.0,573451.0,106.55,108.15,107.66,107.66,8.38,107.59,15.61,107.17,533.0,107.59,107.59,,573451.0,573451.0,,2026-12-08,872.0,15.65,,,18.0,44.88,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,Роделен1P3,RU000A105M59,124.0,539031.5,103.64,104.47,103.97,103.98,6.58,103.86,13.09,104.47,519.0,103.86,103.86,,539031.5,539031.5,,2027-11-19,545.0,13.17,,,15.0,12.33,2024-12-04,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,МЕТАЛИН1P3,RU000A105M75,2.0,578696.38,99.5,99.5,99.5,99.39,105.5836,99.3862,3.48,99.5,52.0,99.3794,99.3794,,1300444.15,1300444.15,,2025-12-11,943.0,3.52,,,3.25,16.21,,2023-03-31,1000.0,SUR,,,,,CNY,3
TQOY,2023-03-31,МЕТАЛИН1P3,RU000A105M75,6.0,62554.1,99.28,99.9449,99.28,99.39,9.44,99.3862,3.56,99.9449,63.0,99.3794,99.3794,,1300444.15,1300444.15,,2025-12-11,,3.52,,,3.25,16.21,,2023-03-31,1000.0,CNY,,,,,CNY,3
TQCB,2023-03-31,СТМ 1P3,RU000A105M91,89.0,6878600.3,101.92,102.95,102.3,102.3,4.41,102.12,10.93,102.95,6736.0,102.12,102.12,,6878600.3,6878600.3,,2027-12-10,860.0,11.01,,,11.5,28.67,2025-12-12,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,СберИОС548,RU000A105ME0,8.0,6493554.0,102.6,102.6,102.6,102.6,,102.6,,102.6,6329.0,102.45,102.55,,8212607.0,6947009.0,,2028-01-19,,0.0,,,0.01,0.05,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ДОМ 2P1,RU000A105MN1,3.0,8029.5,100.35,100.4,100.35,100.35,0.46,100.37,,100.4,8.0,,100.3,,0.0,2564606.5,,2027-09-22,,0.0,,,0.0,0.0,,2023-03-31,1000.0,SUR,,,,,RUB,3
TQCB,2023-03-31,ДФФ 2Р-01,RU000A105MP6,295.0,18971324.3,99.99,100.47,100.46,100.46,35.42,100.05,12.97,100.46,18961.0,100.05,100.05,,18971324.3,18971324.3,,2025-12-16,840.0,13.16,,,12.8,63.82,,2023-03-31,1000.0,SUR,,,,,RUB,3
